Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
196,CREDIT,Cheque,9533188043,Rahul Kapoor,ACC_RETAIL_003,Rajesh Bansal,36198.39,2024-04-13,00:58:35,857366.79,500000.0,Personal Loan,0.0
5,CREDIT,Bank Transfer,7525484303,Suresh Reddy,ACC_RETAIL_003,Rajesh Bansal,13643.76,2024-04-14,21:03:41,383440.21,500000.0,Personal Loan,0.0
94,CREDIT,NEFT,9533188043,Rahul Kapoor,ACC_RETAIL_003,Rajesh Bansal,40853.11,2024-04-15,14:27:02,615438.33,500000.0,Personal Loan,0.0
110,DEBIT,Cheque,ACC_RETAIL_003,Rajesh Bansal,9533188043,Rahul Kapoor,38722.29,2024-04-16,08:58:22,456388.28,500000.0,Personal Loan,0.0
168,DEBIT,Bank Transfer,ACC_RETAIL_003,Rajesh Bansal,5710211115,Vikram Singh,10727.67,2024-04-17,02:09:40,657403.05,500000.0,Personal Loan,0.0
18,CREDIT,RTGS,1172893522,Ritika Das,ACC_RETAIL_003,Rajesh Bansal,19294.86,2024-04-18,12:33:57,403160.53,500000.0,Personal Loan,0.0
63,DEBIT,IMPS,ACC_RETAIL_003,Rajesh Bansal,5710211115,Vikram Singh,49677.43,2024-04-18,20:58:31,503241.86,500000.0,Personal Loan,0.0
128,CREDIT,Cheque,7656585531,Zara Jain,ACC_RETAIL_003,Rajesh Bansal,41648.45,2024-04-18,14:53:47,369522.13,500000.0,Personal Loan,0.0
157,CREDIT,Bank Transfer,5710211115,Vikram Singh,ACC_RETAIL_003,Rajesh Bansal,24488.14,2024-04-18,13:58:44,599189.67,500000.0,Personal Loan,0.0
58,CREDIT,RTGS,1172893522,Ritika Das,ACC_RETAIL_003,Rajesh Bansal,21494.34,2024-04-19,08:21:42,505238.27,500000.0,Personal Loan,0.0
162,CREDIT,Bank Transfer,8359820939,Kiran Singh,ACC_RETAIL_003,Rajesh Bansal,13760.5,2024-04-19,13:21:25,687277.7,500000.0,Personal Loan,0.0
139,DEBIT,IMPS,ACC_RETAIL_003,Rajesh Bansal,7656585531,Zara Jain,48105.53,2024-04-20,05:09:29,484943.4,500000.0,Personal Loan,0.0
28,DEBIT,UPI,ACC_RETAIL_003,Rajesh Bansal,2239534867,Kavya Mishra,41961.44,2024-04-21,14:27:14,512625.31,500000.0,Personal Loan,0.0
31,CREDIT,UPI,3624410325,Saanvi Mishra,ACC_RETAIL_003,Rajesh Bansal,24948.66,2024-04-22,18:21:28,469660.55,500000.0,Personal Loan,0.0
98,DEBIT,Cheque,ACC_RETAIL_003,Rajesh Bansal,1167134213,Saanvi Mishra,8983.49,2024-04-22,15:47:53,609052.33,500000.0,Personal Loan,0.0
34,CREDIT,UPI,8747974356,Kiran Singh,ACC_RETAIL_003,Rajesh Bansal,10061.48,2024-04-23,23:15:19,429468.89,500000.0,Personal Loan,0.0
96,CREDIT,NEFT,7525484303,Suresh Reddy,ACC_RETAIL_003,Rajesh Bansal,42469.42,2024-04-23,23:39:42,637309.39,500000.0,Personal Loan,0.0
81,DEBIT,Cheque,ACC_RETAIL_003,Rajesh Bansal,8747974356,Kiran Singh,20989.54,2024-04-24,08:03:22,536609.65,500000.0,Personal Loan,0.0
4,CREDIT,NEFT,5895322075,Saanvi Iyer,ACC_RETAIL_003,Rajesh Bansal,39939.36,2024-04-25,22:54:38,369796.45,500000.0,Personal Loan,0.0
54,DEBIT,UPI,ACC_RETAIL_003,Rajesh Bansal,1167134213,Saanvi Mishra,44621.01,2024-04-25,13:44:39,539791.33,500000.0,Personal Loan,0.0
75,CREDIT,IMPS,5710211115,Vikram Singh,ACC_RETAIL_003,Rajesh Bansal,11242.32,2024-04-25,12:07:22,521753.44,500000.0,Personal Loan,0.0
176,CREDIT,Cheque,2239534867,Kavya Mishra,ACC_RETAIL_003,Rajesh Bansal,16700.82,2024-04-25,03:23:28,652653.91,500000.0,Personal Loan,0.0
29,DEBIT,NEFT,ACC_RETAIL_003,Rajesh Bansal,9533188043,Rahul Kapoor,37575.66,2024-04-26,01:21:50,475049.65,500000.0,Personal Loan,0.0
100,DEBIT,UPI,ACC_RETAIL_003,Rajesh Bansal,5895322075,Saanvi Iyer,45113.01,2024-04-27,20:38:09,592449.22,500000.0,Personal Loan,0.0
99,CREDIT,NEFT,7656585531,Zara Jain,ACC_RETAIL_003,Rajesh Bansal,28509.9,2024-04-28,19:13:46,637562.23,500000.0,Personal Loan,0.0
193,CREDIT,RTGS,7656585531,Zara Jain,ACC_RETAIL_003,Rajesh Bansal,43068.14,2024-04-28,03:39:28,778719.06,500000.0,Personal Loan,0.0
22,CREDIT,RTGS,7525484303,Suresh Reddy,ACC_RETAIL_003,Rajesh Bansal,12501.67,2024-04-29,19:20:04,473378.24,500000.0,Personal Loan,0.0
170,DEBIT,RTGS,ACC_RETAIL_003,Rajesh Bansal,8359820939,Kiran Singh,28850.41,2024-04-29,03:28:01,614138.93,500000.0,Personal Loan,0.0
12,DEBIT,IMPS,ACC_RETAIL_003,Rajesh Bansal,1167134213,Saanvi Mishra,47855.93,2024-04-30,19:24:38,418560.53,500000.0,Personal Loan,0.0
66,CREDIT,Cheque,5895322075,Saanvi Iyer,ACC_RETAIL_003,Rajesh Bansal,29787.52,2024-04-30,06:22:35,598071.95,500000.0,Personal Loan,0.0
40,CREDIT,IMPS,7525484303,Suresh Reddy,ACC_RETAIL_003,Rajesh Bansal,34669.37,2024-05-01,10:44:31,513451.61,500000.0,Personal Loan,0.0
70,DEBIT,Bank Transfer,ACC_RETAIL_003,Rajesh Bansal,1167134213,Saanvi Mishra,35525.05,2024-05-01,02:05:52,554498.58,500000.0,Personal Loan,0.0
86,DEBIT,Cheque,ACC_RETAIL_003,Rajesh Bansal,3624410325,Saanvi Mishra,27554.04,2024-05-01,19:44:18,550804.93,500000.0,Personal Loan,0.0
192,CREDIT,Bank Transfer,3624410325,Saanvi Mishra,ACC_RETAIL_003,Rajesh Bansal,31589.96,2024-05-01,14:59:23,735650.92,500000.0,Personal Loan,0.0
24,CREDIT,UPI,8359820939,Kiran Singh,ACC_RETAIL_003,Rajesh Bansal,7304.62,2024-05-02,05:45:01,483781.17,500000.0,Personal Loan,0.0
72,DEBIT,IMPS,ACC_RETAIL_003,Rajesh Bansal,7656585531,Zara Jain,16848.02,2024-05-02,16:22:34,516533.42,500000.0,Personal Loan,0.0
101,DEBIT,Bank Transfer,ACC_RETAIL_003,Rajesh Bansal,7525484303,Suresh Reddy,46245.88,2024-05-02,10:12:29,546203.34,500000.0,Personal Loan,0.0
103,DEBIT,IMPS,ACC_RETAIL_003,Rajesh Bansal,1172893522,Ritika Das,41124.19,2024-05-02,02:48:04,507207.79,500000.0,Personal Loan,0.0
181,CREDIT,UPI,7656585531,Zara Jain,ACC_RETAIL_003,Rajesh Bansal,23249.3,2024-05-02,05:45:07,721385.0,500000.0,Personal Loan,0.0
59,CREDIT,NEFT,5710211115,Vikram Singh,ACC_RETAIL_003,Rajesh Bansal,8178.51,2024-05-03,04:06:30,513416.78,500000.0,Personal Loan,0.0
175,DEBIT,UPI,ACC_RETAIL_003,Rajesh Bansal,5895322075,Saanvi Iyer,37615.22,2024-05-03,13:26:14,635953.09,500000.0,Personal Loan,0.0
87,CREDIT,NEFT,7656585531,Zara Jain,ACC_RETAIL_003,Rajesh Bansal,26435.25,2024-05-04,01:45:58,577240.18,500000.0,Personal Loan,0.0
